,vm_pu,va_degree
0,1.0,0.0
1,1.0,0.0
2,0.9859931183536327,-1.1965964064094554
3,0.9859931183536327,-1.1965964064094554
4,0.9387698609147401,-3.2281109352161272
5,0.9387698609147401,-3.2281109352161272
