,vm_pu,va_degree
0,1.0,0.0
1,1.0,0.0
2,0.9836570708757363,-1.376851392664168
3,0.9882329581107531,-1.018991467216735
4,0.9290076225162073,-3.7287190050218117
5,0.9482408420320559,-2.7388882997392874
