,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar
0,0.36172921744486786,0.20810571706703485,-0.36085944939500547,-0.19671889875857007
1,0.36172921744486786,0.20810571706703485,-0.36085944939500547,-0.19671889875857007
